9.282931865374415281e-01,9.299995918311141363e-01,9.347516409655090008e-01,9.363719664669192255e-01,9.387092119024518233e-01,9.397900875722948744e-01,9.493509960339693299e-01,9.732260970959062396e-01,9.740510798969290729e-01,9.875749933139961190e-01,1.000000000000000000e+00,8.873804616285122515e-01,8.865616538484550890e-01,8.849985090411878197e-01,8.815171557211229914e-01,8.770207524547097844e-01,8.748409700538035683e-01,8.734308422660671534e-01,8.729898222686939269e-01,8.697374387260389250e-01,8.634525023871088001e-01,8.623019724807721165e-01,8.579161020896455270e-01,8.518522315012888591e-01,8.401248786839943250e-01,8.361013585231374945e-01,8.327922882880166577e-01,8.218846077537145245e-01,8.185738085127232111e-01,8.107659885032223457e-01,8.071435977042999976e-01,8.023326388698920342e-01,7.970617644739557139e-01,7.900650952185146458e-01,7.807078389482902114e-01,7.778000215755233038e-01,7.751572361026060065e-01,7.680960996282821807e-01,7.647577597937840199e-01,7.632595762070760737e-01,7.593474534244409879e-01,7.442022265026094763e-01,7.542292255467778483e-01,7.390447254916042708e-01,7.373989589038147940e-01,7.361156660467150781e-01,7.282045996866672866e-01,7.278175493725349554e-01
8.215418940901157985e-01,8.231667891070407750e-01,8.278990781743450489e-01,8.294754375264792312e-01,8.307320542930072271e-01,8.318648001389625790e-01,8.390441265145706096e-01,8.628006671739651967e-01,8.636182399498291140e-01,8.760220045637109321e-01,8.873804616285122515e-01,1.000000000000000000e+00,9.985130549514498188e-01,9.926688916090542492e-01,9.897561342195146938e-01,9.840909229847062401e-01,9.804115984924797189e-01,9.791350981584420188e-01,9.773787986953662577e-01,9.739688286176653165e-01,9.623741152507147012e-01,9.590615870038532442e-01,9.515936401483067186e-01,9.454275112127573655e-01,9.279818419803489427e-01,9.184106829838714070e-01,9.088450815062629751e-01,8.960471035539282481e-01,8.896127317076273355e-01,8.745675401254406900e-01,8.674360084121075509e-01,8.562390898957699115e-01,8.449999342360267063e-01,8.372232363321929771e-01,8.257126267507957085e-01,8.222930236403885873e-01,8.135463534432567645e-01,8.037711717540707568e-01,7.983419698205729276e-01,7.959555712181531906e-01,7.892081258088892159e-01,7.742861876451787584e-01,7.867157638466971692e-01,7.693833444988003034e-01,7.674708170052911838e-01,7.646558719478491195e-01,7.531408163513567677e-01,7.480474120579757580e-01
8.211363187130862329e-01,8.226910654918401233e-01,8.273556763293601346e-01,8.288954795573768575e-01,8.301283842433965221e-01,8.312275379752984694e-01,8.384696025639181149e-01,8.622777663985864427e-01,8.630736031006509545e-01,8.754425405962859008e-01,8.865616538484550890e-01,9.985130549514498188e-01,1.000000000000000000e+00,9.936862880633695605e-01,9.904692256406383288e-01,9.846088837433124574e-01,9.809488253164991844e-01,9.795992127342270095e-01,9.778313042317356985e-01,9.743916940533992044e-01,9.626754562738428778e-01,9.595827587733616326e-01,9.520486156930624277e-01,9.457718303818070105e-01,9.283417222022322113e-01,9.186989329625521172e-01,9.091019623784376558e-01,8.962933633900419528e-01,8.898429364892300741e-01,8.748681401460528528e-01,8.675832209119307414e-01,8.562119198035206269e-01,8.449972172268016557e-01,8.371417260554453454e-01,8.255533112098798476e-01,8.221139480323820248e-01,8.134216180197486601e-01,8.035765350932305706e-01,7.981722802444344289e-01,7.958152747418115736e-01,7.889991630994085403e-01,7.739831176161799942e-01,7.865564483057809753e-01,7.691025045452785092e-01,7.671704639855179142e-01,7.643621879507185302e-01,7.527952621781139886e-01,7.476734527882904491e-01
8.193777962424625416e-01,8.209300730128302748e-01,8.255141615769570063e-01,8.270784178879982962e-01,8.283575117308419333e-01,8.294065242925017234e-01,8.377662676759202176e-01,8.614919332304862287e-01,8.623159280281545991e-01,8.745381470256436973e-01,8.849985090411878197e-01,9.926688916090542492e-01,9.936862880633695605e-01,1.000000000000000000e+00,9.951428520087682861e-01,9.893146202204643469e-01,9.857511391215550978e-01,9.842582660528778060e-01,9.824140342912499602e-01,9.788731537690753548e-01,9.671112208343725092e-01,9.638611837996843290e-01,9.561595741507941115e-01,9.499613351062230482e-01,9.325183828830394539e-01,9.227654312693305272e-01,9.131617916625731635e-01,9.003815977706198792e-01,8.939558709536707948e-01,8.788778282599463143e-01,8.716111870878829881e-01,8.602250659291550416e-01,8.490086343465657048e-01,8.411306660988939754e-01,8.296104234847901937e-01,8.261651322871653713e-01,8.173421388308967916e-01,8.075652281358407514e-01,8.022281575151517519e-01,7.997283855278009002e-01,7.929984771780795860e-01,7.778828903568836273e-01,7.902205822464319906e-01,7.727537944423206184e-01,7.708560869991292197e-01,7.680557149911664272e-01,7.564213579896158501e-01,7.511508540949373147e-01
8.159784472008229095e-01,8.174751487824987173e-01,8.220827024262954419e-01,8.236489347440458797e-01,8.248304632556303639e-01,8.258315576545961489e-01,8.341964880556261841e-01,8.579018995414242621e-01,8.586046169273255924e-01,8.708181908954627515e-01,8.815171557211229914e-01,9.897561342195146938e-01,9.904692256406383288e-01,9.951428520087682861e-01,1.000000000000000000e+00,9.933470324115117878e-01,9.891611091992560389e-01,9.879819271956383764e-01,9.861186763694359536e-01,9.823006609063189565e-01,9.705453969942591241e-01,9.672721418807397331e-01,9.593381044426991799e-01,9.534155183340387030e-01,9.357668144122767151e-01,9.257241308148551617e-01,9.159841467451742547e-01,9.029490479877549935e-01,8.963696866491784876e-01,8.813551231709818579e-01,8.738353061393231425e-01,8.624410339529205993e-01,8.510697328445103738e-01,8.429793438756172375e-01,8.312985507164042387e-01,8.276400977950422178e-01,8.188408164192820804e-01,8.088015908336012583e-01,8.033449718070158063e-01,8.008676768959799297e-01,7.941434495655470549e-01,7.788737342210462211e-01,7.915226471672678343e-01,7.740215262465870438e-01,7.721047997388212902e-01,7.693172717744669598e-01,7.576369726169313035e-01,7.524526720149347092e-01
8.123974290423707778e-01,8.138128673481377362e-01,8.182816065206246492e-01,8.198910639851353377e-01,8.210061492711282494e-01,8.219916826172604107e-01,8.302486736518092103e-01,8.537646354943785321e-01,8.543238453930360743e-01,8.663464877129124497e-01,8.770207524547097844e-01,9.840909229847062401e-01,9.846088837433124574e-01,9.893146202204643469e-01,9.933470324115117878e-01,1.000000000000000000e+00,9.946800959375957651e-01,9.934211326631007255e-01,9.912471547819022843e-01,9.873142839288225892e-01,9.756924004696226893e-01,9.723638171682502662e-01,9.641200406785681576e-01,9.581665794650789936e-01,9.405060195030626735e-01,9.303232864301381744e-01,9.203533445796932000e-01,9.072224094968858177e-01,9.005751229276861558e-01,8.853891408674805508e-01,8.778641368182105165e-01,8.664765336544508756e-01,8.548925648239806829e-01,8.468006938500558523e-01,8.349277340383887136e-01,8.312092599132396842e-01,8.224255395903132815e-01,8.122371254981002320e-01,8.066780011234833125e-01,8.042510943835279313e-01,7.973495204509593037e-01,7.817957541420342826e-01,7.946291767147123375e-01,7.770257974468386397e-01,7.750932628854008133e-01,7.722360806845529613e-01,7.604883502980716026e-01,7.551192930687797844e-01
8.102159176355943071e-01,8.116592670361263417e-01,8.161502362840898916e-01,8.177293126454489025e-01,8.188140168282909137e-01,8.197671930645622496e-01,8.280004720186022737e-01,8.514979087982745831e-01,8.522268082730707350e-01,8.643497329334306478e-01,8.748409700538035683e-01,9.804115984924797189e-01,9.809488253164991844e-01,9.857511391215550978e-01,9.891611091992560389e-01,9.946800959375957651e-01,1.000000000000000000e+00,9.974257572598023147e-01,9.950840658091744118e-01,9.909832343858265835e-01,9.794984363920661297e-01,9.761794861234002196e-01,9.677946721548607023e-01,9.619187692047012073e-01,9.440438125147544435e-01,9.339359206959347848e-01,9.239691898563917594e-01,9.107987346394036399e-01,9.040721608010039434e-01,8.887910834179260089e-01,8.812275472378295893e-01,8.697668318258358067e-01,8.580193484401928972e-01,8.498506602054541892e-01,8.379502833006993168e-01,8.341996990665281331e-01,8.253532405305898934e-01,8.152255886446798661e-01,8.097464925417787729e-01,8.072674686248727527e-01,8.003367485933454706e-01,7.845594465254608352e-01,7.972720856880490814e-01,7.794656717308219296e-01,7.774321138263843300e-01,7.745561595618009054e-01,7.627165448633491662e-01,7.571713760361146184e-01
8.092605183917751521e-01,8.106603956447082648e-01,8.152274411509694563e-01,8.167729253982749515e-01,8.177738962968216230e-01,8.186304952051890460e-01,8.269166323386958339e-01,8.502303004944276044e-01,8.510058831277246272e-01,8.629383701415014318e-01,8.734308422660671534e-01,9.791350981584420188e-01,9.795992127342270095e-01,9.842582660528778060e-01,9.879819271956383764e-01,9.934211326631007255e-01,9.974257572598023147e-01,1.000000000000000000e+00,9.969402771114758144e-01,9.928495727225118417e-01,9.811451909832096252e-01,9.778282167212528631e-01,9.693139743132713759e-01,9.634099132675080224e-01,9.454858034106740083e-01,9.351919199603663246e-01,9.251505948675571300e-01,9.118109440761076323e-01,9.050977082829940734e-01,8.897734057531558882e-01,8.820322759700849335e-01,8.705769945765408080e-01,8.588502592613427300e-01,8.506025307582425476e-01,8.385117162069042340e-01,8.347038277781713145e-01,8.258030290577345056e-01,8.153421730405130408e-01,8.097183344461750254e-01,8.071889223581886208e-01,8.001724930356570731e-01,7.843129396885082372e-01,7.972580066402468191e-01,7.792873371253312698e-01,7.772024030464588229e-01,7.743182977542004686e-01,7.624208848595095400e-01,7.571857020847549968e-01
8.086955039734098349e-01,8.101102012766607796e-01,8.146275996143578224e-01,8.161352927333527241e-01,8.171641747266644717e-01,8.180518957406990310e-01,8.263022177526047063e-01,8.494909034839899231e-01,8.502911862011499622e-01,8.622508433071757183e-01,8.729898222686939269e-01,9.773787986953662577e-01,9.778313042317356985e-01,9.824140342912499602e-01,9.861186763694359536e-01,9.912471547819022843e-01,9.950840658091744118e-01,9.969402771114758144e-01,1.000000000000000000e+00,9.949642704024390660e-01,9.831850474090322312e-01,9.796835635206190274e-01,9.708637810752527297e-01,9.647450763007203722e-01,9.467772472954489871e-01,9.365216489751285733e-01,9.265628221624218064e-01,9.133039406452044817e-01,9.067957155481533027e-01,8.912935724145016891e-01,8.837008901354471702e-01,8.723708381670882694e-01,8.604803412958788034e-01,8.522573128766415262e-01,8.401793423689121187e-01,8.364218421112592505e-01,8.270589048217465988e-01,8.164696083684376271e-01,8.107830315610878857e-01,8.083689688647416327e-01,8.011554328729835195e-01,7.852425273446907994e-01,7.981475801605714127e-01,7.800163601005465353e-01,7.778785678422073246e-01,7.750006375709146411e-01,7.629641632040751187e-01,7.578354377907701167e-01
8.055732898727122615e-01,8.069116639168270044e-01,8.114120191966583961e-01,8.128661131336706314e-01,8.138594270062196046e-01,8.147429490059978630e-01,8.230199471084753693e-01,8.462488939765570040e-01,8.469738414379350822e-01,8.588724893368192559e-01,8.697374387260389250e-01,9.739688286176653165e-01,9.743916940533992044e-01,9.788731537690753548e-01,9.823006609063189565e-01,9.873142839288225892e-01,9.909832343858265835e-01,9.928495727225118417e-01,9.949642704024390660e-01,1.000000000000000000e+00,9.872596967434853488e-01,9.836075423435081122e-01,9.744520857584442197e-01,9.684183492724004472e-01,9.504198921631388242e-01,9.401166226809630766e-01,9.299915643038586532e-01,9.165313771031580181e-01,9.100648951478352844e-01,8.941779247075987147e-01,8.866008034813780414e-01,8.750237506743893112e-01,8.631547428761405794e-01,8.548124130518452990e-01,8.423352891888905569e-01,8.384935616452652285e-01,8.290011959163104960e-01,8.181387165354775393e-01,8.123847084991815404e-01,8.098822195026057491e-01,8.026993116148377627e-01,7.866829127351593343e-01,7.996069846156143024e-01,7.813685661916244252e-01,7.792287979265761777e-01,7.763301195848384406e-01,7.642118879404123932e-01,7.590918075564595524e-01
7.995837665367830915e-01,8.009349846245066296e-01,8.054064408062182601e-01,8.067995255360892459e-01,8.077757963507725680e-01,8.085812660855435929e-01,8.168160270446156446e-01,8.399889047223287886e-01,8.407010081400978496e-01,8.526021260473684027e-01,8.634525023871088001e-01,9.623741152507147012e-01,9.626754562738428778e-01,9.671112208343725092e-01,9.705453969942591241e-01,9.756924004696226893e-01,9.794984363920661297e-01,9.811451909832096252e-01,9.831850474090322312e-01,9.872596967434853488e-01,1.000000000000000000e+00,9.953040200559740702e-01,9.859166296834369625e-01,9.796361393596022538e-01,9.614949157656127454e-01,9.512032553228526588e-01,9.405207160529611699e-01,9.271148690367591039e-01,9.206501160873066247e-01,9.047315295397255763e-01,8.970980921222971860e-01,8.852569954188137524e-01,8.727062653059473041e-01,8.640292493453088918e-01,8.518774255868293288e-01,8.478521764201021327e-01,8.378040588042305892e-01,8.265836752082234007e-01,8.203816076506533772e-01,8.177457382012176534e-01,8.096044670595666792e-01,7.924266702366522530e-01,8.051030002759617110e-01,7.866921752666080625e-01,7.843762954036169743e-01,7.814309339033783663e-01,7.691709237775790076e-01,7.640345413382763073e-01
7.988854951659773995e-01,8.002468402880844600e-01,8.046214721410532844e-01,8.059985018164133042e-01,8.069490845438791471e-01,8.077555422820048570e-01,8.159115099735542165e-01,8.389804002982039766e-01,8.396626166144989245e-01,8.515632405200922461e-01,8.623019724807721165e-01,9.590615870038532442e-01,9.595827587733616326e-01,9.638611837996843290e-01,9.672721418807397331e-01,9.723638171682502662e-01,9.761794861234002196e-01,9.778282167212528631e-01,9.796835635206190274e-01,9.836075423435081122e-01,9.953040200559740702e-01,1.000000000000000000e+00,9.897439076780025768e-01,9.826436215707561317e-01,9.641439997599152711e-01,9.536967287888183931e-01,9.430470406304647391e-01,9.298350892725868455e-01,9.230354031859526742e-01,9.072857652119943328e-01,8.990884248799746459e-01,8.873075963811165590e-01,8.745180164572955439e-01,8.658081493851191857e-01,8.537914350853699208e-01,8.496503425253254527e-01,8.399475320818582391e-01,8.284705146145148191e-01,8.218984398006778935e-01,8.191462329562473332e-01,8.106749686941873145e-01,7.932368329873573654e-01,8.059504601532998525e-01,7.873437634789129946e-01,7.848152158938617173e-01,7.818938134749700009e-01,7.694255816422063132e-01,7.645362000415332204e-01
7.948528359740912874e-01,7.960810476441769756e-01,8.004393774417962737e-01,8.017934360391636428e-01,8.027309277221825745e-01,8.034250000787316326e-01,8.114987164910171247e-01,8.347750875201159770e-01,8.354728648892446596e-01,8.473371796715591930e-01,8.579161020896455270e-01,9.515936401483067186e-01,9.520486156930624277e-01,9.561595741507941115e-01,9.593381044426991799e-01,9.641200406785681576e-01,9.677946721548607023e-01,9.693139743132713759e-01,9.708637810752527297e-01,9.744520857584442197e-01,9.859166296834369625e-01,9.897439076780025768e-01,1.000000000000000000e+00,9.920357049592273269e-01,9.733046433625903715e-01,9.626743447700690792e-01,9.517996388477237835e-01,9.383809477879129224e-01,9.316205348346208170e-01,9.155401627377374174e-01,9.072931752371531378e-01,8.952203917470350492e-01,8.821862809929705840e-01,8.733600765257998333e-01,8.616652043187847942e-01,8.574695245734034188e-01,8.474922961982185310e-01,8.359285814365160494e-01,8.295294072097196825e-01,8.266801290357079779e-01,8.177254841324499424e-01,8.003305735723800218e-01,8.130012225924008185e-01,7.942053232756237646e-01,7.915792103593137785e-01,7.886748509982877131e-01,7.760216155373900193e-01,7.711443369778100410e-01
7.892565379732605635e-01,7.903918773280214083e-01,7.949245897177131814e-01,7.961813299846604020e-01,7.970770785259508884e-01,7.976819835797548386e-01,8.056141685115056905e-01,8.288357053544286313e-01,8.294784015365427310e-01,8.411935278123251480e-01,8.518522315012888591e-01,9.454275112127573655e-01,9.457718303818070105e-01,9.499613351062230482e-01,9.534155183340387030e-01,9.581665794650789936e-01,9.619187692047012073e-01,9.634099132675080224e-01,9.647450763007203722e-01,9.684183492724004472e-01,9.796361393596022538e-01,9.826436215707561317e-01,9.920357049592273269e-01,1.000000000000000000e+00,9.804400035889222487e-01,9.694411797451655266e-01,9.583906092257159504e-01,9.445110146010222696e-01,9.372573409729869631e-01,9.212330380664726093e-01,9.129136793201696465e-01,9.004498935025009310e-01,8.872814142922218483e-01,8.783554214862446807e-01,8.662567029080705527e-01,8.620096469882538859e-01,8.514979087982746941e-01,8.395352876821855492e-01,8.330896772977267606e-01,8.291249433364640264e-01,8.202424226780854477e-01,8.024572507929806919e-01,8.147756766171161402e-01,7.963152044391977880e-01,7.936458663761276622e-01,7.907459530301969020e-01,7.781097606271647482e-01,7.724470194007424517e-01
