day	hour	value
26	0	0.227990789586
26	1	0.226910037416
26	2	0.222441545245
26	3	0.221056241041
26	4	0.220413174358
26	5	0.216755338939
26	6	0.208715955643
26	7	0.192520481155
26	8	0.188230817591
26	9	0.177036986585
26	10	0.166407428995
26	11	0.166022478188
26	12	0.165621101825
26	13	0.15889563949
26	14	0.078285557299
26	15	0.0728319022825
26	16	0.0702910046556
26	17	0.0733487515374
26	18	0.0670633211967
26	19	0.0658217714814
26	20	0.0572373808352
26	21	0.0488997440269
26	22	0.0444543464336
26	23	0.0377330831133
26	24	0.0258432037441
26	25	0.0127110336571
26	26	0.0
26	27	0.0185248158964
26	28	0.0293900122864
26	29	0.0416321148514
26	30	0.0550077042649
26	31	0.0655504410601
26	32	0.0827489859535
26	33	0.0927641289574
26	34	0.102728266288
26	35	0.109368636834
26	36	0.119732668522
26	37	0.133156299599
26	38	0.143540585356
26	39	0.161605732692
26	40	0.15292846973
26	41	0.177133810914
26	42	0.180905266719
26	43	0.184790342909
26	44	0.189290698189
26	45	0.192633360538
26	46	0.20380249146
26	47	0.211341080556
27	0	0.239158685504
27	1	0.238178956677
27	2	0.23374726763
27	3	0.232408152584
27	4	0.231790526987
27	5	0.228251004969
27	6	0.220368714207
27	7	0.204182625751
27	8	0.199963357426
27	9	0.188825842611
27	10	0.178176277953
27	11	0.178024248937
27	12	0.177604347511
27	13	0.170725744657
27	14	0.0930013732629
27	15	0.0876502235944
27	16	0.0848304620206
27	17	0.0883231773793
27	18	0.0823262440182
27	19	0.0811032193657
27	20	0.0724874596131
27	21	0.0640814035724
27	22	0.0597348063146
27	23	0.0536764932451
27	24	0.0417878488802
27	25	0.0288206753534
27	26	0.0185248158964
27	27	0.0
27	28	0.0123538704445
27	29	0.0258361642202
27	30	0.0396929112674
27	31	0.0509386124493
27	32	0.0690172213307
27	33	0.0796066412845
27	34	0.0895433615221
27	35	0.0963976347941
27	36	0.107475745907
27	37	0.12151095106
27	38	0.133105540927
27	39	0.151351492876
27	40	0.14225457549
27	41	0.166732605599
27	42	0.17101238913
27	43	0.175326011776
27	44	0.179024602333
27	45	0.182413453839
27	46	0.193870340738
27	47	0.202542663683
28	0	0.243552953923
28	1	0.242604841204
28	2	0.238229715349
28	3	0.236967664564
28	4	0.236332254907
28	5	0.232815456967
28	6	0.224986024384
28	7	0.208799688927
28	8	0.204621669742
28	9	0.19347032288
28	10	0.182845458306
28	11	0.182539547767
28	12	0.182106802298
28	13	0.175346759846
28	14	0.102531283119
28	15	0.0974207122677
28	16	0.0945157354045
28	17	0.0981010760777
28	18	0.0920950036856
28	19	0.0909458322838
28	20	0.0823075954549
28	21	0.0740593729501
28	22	0.0698068830118
28	23	0.0641573563303
28	24	0.0526382252199
28	25	0.0394697460097
28	26	0.0293900122864
28	27	0.0123538704445
28	28	0.0
28	29	0.0148501844201
28	30	0.0290626126748
28	31	0.0411041505589
28	32	0.0598069305595
28	33	0.070418086587
28	34	0.0803750608934
28	35	0.0869764053066
28	36	0.0984047636088
28	37	0.113148120166
28	38	0.125835688744
28	39	0.14475817599
28	40	0.135483170999
28	41	0.160797051946
28	42	0.16506596744
28	43	0.169429731256
28	44	0.17309769371
28	45	0.176392684897
28	46	0.188210440021
28	47	0.197555099249
29	0	0.249398228769
29	1	0.248387871839
29	2	0.24391419265
29	3	0.242825536453
29	4	0.242188150789
29	5	0.238715813
29	6	0.231000247804
29	7	0.214868252531
29	8	0.210663804256
29	9	0.199534440469
29	10	0.18893155897
29	11	0.188624413427
29	12	0.188199077983
29	13	0.181451385573
29	14	0.112887287281
29	15	0.107769800405
29	16	0.105032784113
29	17	0.108735203183
29	18	0.102783223975
29	19	0.101734828915
29	20	0.0930546019436
29	21	0.0851129074796
29	22	0.0804713912205
29	23	0.0750938124623
29	24	0.0639995227944
29	25	0.0515937821738
29	26	0.0416321148514
29	27	0.0258361642202
29	28	0.0148501844201
29	29	0.0
29	30	0.0159219210589
29	31	0.0282178698067
29	32	0.0479526193111
29	33	0.0589268665714
29	34	0.0690853935622
29	35	0.0761184954413
29	36	0.0881865859155
29	37	0.103481989347
29	38	0.117286248716
29	39	0.136976167568
29	40	0.128050421763
29	41	0.154234239664
29	42	0.158276161387
29	43	0.162568541961
29	44	0.166523025387
29	45	0.169777755438
29	46	0.181879067525
29	47	0.192638053554
30	0	0.254486693046
30	1	0.253533887311
30	2	0.249147646419
30	3	0.24816445958
30	4	0.247562889038
30	5	0.2441058653
30	6	0.236428091232
30	7	0.220256575826
30	8	0.216071146616
30	9	0.205058614225
30	10	0.194358167395
30	11	0.194055714868
30	12	0.193663971538
30	13	0.186962221284
30	14	0.124544244859
30	15	0.119549517401
30	16	0.117010348779
30	17	0.120564567347
30	18	0.114821056846
30	19	0.113806747902
30	20	0.105358701719
30	21	0.097816654612
30	22	0.0931968744267
30	23	0.0878373267297
30	24	0.0769356977159
30	25	0.0645279810886
30	26	0.0550077042649
30	27	0.0396929112674
30	28	0.0290626126748
30	29	0.0159219210589
30	30	0.0
30	31	0.0143616167613
30	32	0.0354499308614
30	33	0.0463468668592
30	34	0.056906276211
30	35	0.0649948126737
30	36	0.0763804398307
30	37	0.092443274868
30	38	0.107439807285
30	39	0.12805252127
30	40	0.11901043807
30	41	0.146116557102
30	42	0.150753750847
30	43	0.155035016383
30	44	0.158226267218
30	45	0.161697864005
30	46	0.174353939975
30	47	0.186668290286
31	0	0.258420181401
31	1	0.257445886593
31	2	0.253049271666
31	3	0.252112520985
31	4	0.251543307552
31	5	0.248176439121
31	6	0.24054781822
31	7	0.224494616215
31	8	0.220355870163
31	9	0.209408545994
31	10	0.198681176072
31	11	0.198499506955
31	12	0.198186062891
31	13	0.191580889965
31	14	0.133911257662
31	15	0.128752768648
31	16	0.126331913428
31	17	0.129755715553
31	18	0.124205359708
31	19	0.123232793906
31	20	0.114873174023
31	21	0.107578868757
31	22	0.103223132468
31	23	0.0980532814154
31	24	0.0872064865878
31	25	0.0750042746583
31	26	0.0655504410601
31	27	0.0509386124493
31	28	0.0411041505589
31	29	0.0282178698067
31	30	0.0143616167613
31	31	0.0
31	32	0.0240424441301
31	33	0.0352696202492
31	34	0.0463539063831
31	35	0.0544928310168
31	36	0.0667207310336
31	37	0.0817436925403
31	38	0.0975459416929
31	39	0.118740095652
31	40	0.109150164592
31	41	0.137708154554
31	42	0.142451558659
31	43	0.146778025348
31	44	0.150157243821
31	45	0.153742707995
31	46	0.166270096529
31	47	0.179384976557
32	0	0.265516638995
32	1	0.264508258072
32	2	0.260058537964
32	3	0.259115118261
32	4	0.258574556925
32	5	0.255311675847
32	6	0.247715412056
32	7	0.231852647698
32	8	0.227858397136
32	9	0.217052357447
32	10	0.20626743633
32	11	0.206085520212
32	12	0.205818512305
32	13	0.199336839798
32	14	0.148287076972
32	15	0.143295066523
32	16	0.14073490283
32	17	0.144284675383
32	18	0.139050480611
32	19	0.138208331252
32	20	0.130076446142
32	21	0.122824872021
32	22	0.118938684327
32	23	0.114100308399
32	24	0.103593139725
32	25	0.0918244142669
32	26	0.0827489859535
32	27	0.0690172213307
32	28	0.0598069305595
32	29	0.0479526193111
32	30	0.0354499308614
32	31	0.0240424441301
32	32	0.0
32	33	0.0147195209765
32	34	0.0263901871013
32	35	0.0357631279248
32	36	0.0495291021637
32	37	0.0659530524271
32	38	0.0820936927286
32	39	0.104921757236
32	40	0.0957611136329
32	41	0.125036888031
32	42	0.130478563507
32	43	0.135116498254
32	44	0.1390176295
32	45	0.142766608228
32	46	0.155738598271
32	47	0.173160431923
33	0	0.270543600063
33	1	0.269432466791
33	2	0.264899260399
33	3	0.263999065843
33	4	0.263433804424
33	5	0.26041372517
33	6	0.252924906743
33	7	0.237095734499
33	8	0.233250672444
33	9	0.222569121178
33	10	0.211883494397
33	11	0.211809764647
33	12	0.21156622182
33	13	0.2050218111
33	14	0.156275084093
33	15	0.151280356635
33	16	0.148903961566
33	17	0.152468554169
33	18	0.147519151364
33	19	0.14678148336
33	20	0.138822745838
33	21	0.131655152002
33	22	0.127901356757
33	23	0.123157088149
33	24	0.113027830758
33	25	0.101929959578
33	26	0.0927641289574
33	27	0.0796066412845
33	28	0.070418086587
33	29	0.0589268665714
33	30	0.0463468668592
33	31	0.0352696202492
33	32	0.0147195209765
33	33	0.0
33	34	0.0174094836095
33	35	0.026491704446
33	36	0.0398209812022
33	37	0.0565771475936
33	38	0.0734269273028
33	39	0.0966963823084
33	40	0.0886479834821
33	41	0.117677251044
33	42	0.123129547556
33	43	0.127729197173
33	44	0.131861768204
33	45	0.135573943807
33	46	0.148838876845
33	47	0.168394550742
34	0	0.277033917599
34	1	0.276000095589
34	2	0.271403656983
34	3	0.270731938203
34	4	0.270147657719
34	5	0.2672557719
34	6	0.259873410835
34	7	0.244235911242
34	8	0.240502740567
34	9	0.230059051108
34	10	0.219609557129
34	11	0.219644507748
34	12	0.21941232696
34	13	0.212744909822
34	14	0.16487157778
34	15	0.160069016974
34	16	0.157725967019
34	17	0.161387630951
34	18	0.156529124456
34	19	0.156005606178
34	20	0.148167158065
34	21	0.140661914082
34	22	0.136978514076
34	23	0.132275247608
34	24	0.122310492775
34	25	0.111279805823
34	26	0.102728266288
34	27	0.0895433615221
34	28	0.0803750608934
34	29	0.0690853935622
34	30	0.056906276211
34	31	0.0463539063831
34	32	0.0263901871013
34	33	0.0174094836095
34	34	0.0
34	35	0.0131992308147
34	36	0.0292435407891
34	37	0.0473335117091
34	38	0.0652125439129
34	39	0.0880914905926
34	40	0.0816058660723
34	41	0.110388132795
34	42	0.116211918569
34	43	0.12044773595
34	44	0.124530412812
34	45	0.128824522391
34	46	0.142532574934
34	47	0.165658398952
35	0	0.279753149832
35	1	0.278734394873
35	2	0.274204646493
35	3	0.273653958124
35	4	0.273109691776
35	5	0.270340318373
35	6	0.262997724443
35	7	0.247417282044
35	8	0.243801683768
35	9	0.233319709179
35	10	0.223060405846
35	11	0.223204283834
35	12	0.222898496796
35	13	0.216227374646
35	14	0.170448115714
35	15	0.165611221792
35	16	0.163283238887
35	17	0.167081741284
35	18	0.162523340807
35	19	0.162085778822
35	20	0.154303646899
35	21	0.146699355581
35	22	0.143202194207
35	23	0.138656761274
35	24	0.128953086328
35	25	0.117900169301
35	26	0.109368636834
35	27	0.0963976347941
35	28	0.0869764053066
35	29	0.0761184954413
35	30	0.0649948126737
35	31	0.0544928310168
35	32	0.0357631279248
35	33	0.026491704446
35	34	0.0131992308147
35	35	0.0
35	36	0.0191589905496
35	37	0.0386455042111
35	38	0.0581631399784
35	39	0.0817430750382
35	40	0.0752488054885
35	41	0.104333154237
35	42	0.109827687892
35	43	0.114888735076
35	44	0.118522611414
35	45	0.122575154173
35	46	0.136657412986
35	47	0.161279321084
36	0	0.282017777021
36	1	0.280922698803
36	2	0.276401842453
36	3	0.275819784977
36	4	0.275385187002
36	5	0.272715107936
36	6	0.265343120906
36	7	0.249859996837
36	8	0.246325414836
36	9	0.23593260755
36	10	0.225722457384
36	11	0.225854479332
36	12	0.225561042336
36	13	0.219006504582
36	14	0.178217897594
36	15	0.173391377707
36	16	0.171078955856
36	17	0.174627246403
36	18	0.170540370527
36	19	0.170131954641
36	20	0.162707479933
36	21	0.155364268501
36	22	0.151923670319
36	23	0.147743551626
36	24	0.138468423135
36	25	0.128047581254
36	26	0.119732668522
36	27	0.107475745907
36	28	0.0984047636088
36	29	0.0881865859155
36	30	0.0763804398307
36	31	0.0667207310336
36	32	0.0495291021637
36	33	0.0398209812022
36	34	0.0292435407891
36	35	0.0191589905496
36	36	0.0
36	37	0.0235462194453
36	38	0.0440555635797
36	39	0.0679558587271
36	40	0.0630018864072
36	41	0.0916596647075
36	42	0.0971146782286
36	43	0.102231547602
36	44	0.10602745649
36	45	0.110137303444
36	46	0.124985017855
36	47	0.150810314039
37	0	0.286766244643
37	1	0.285714638573
37	2	0.281249357412
37	3	0.28090120973
37	4	0.280718305609
37	5	0.278235453179
37	6	0.270938060402
37	7	0.255630059928
37	8	0.252303452633
37	9	0.2420734189
37	10	0.231875865777
37	11	0.232308981747
37	12	0.232079517968
37	13	0.225601303473
37	14	0.187740891427
37	15	0.182885719443
37	16	0.180772133267
37	17	0.184407368109
37	18	0.180793498839
37	19	0.180503396354
37	20	0.17330962043
37	21	0.166279112059
37	22	0.163025740513
37	23	0.159185494975
37	24	0.150036336911
37	25	0.140721811786
37	26	0.133156299599
37	27	0.12151095106
37	28	0.113148120166
37	29	0.103481989347
37	30	0.092443274868
37	31	0.0817436925403
37	32	0.0659530524271
37	33	0.0565771475936
37	34	0.0473335117091
37	35	0.0386455042111
37	36	0.0235462194453
37	37	0.0
37	38	0.0247592405638
37	39	0.0510421058007
37	40	0.0449385915778
37	41	0.075489878307
37	42	0.0811516315301
37	43	0.0858058683324
37	44	0.0903378397195
37	45	0.0944348426299
37	46	0.108363960923
37	47	0.138926980192
38	0	0.289169686303
38	1	0.288171185413
38	2	0.283860773778
38	3	0.283717142791
38	4	0.28364613005
38	5	0.281382120363
38	6	0.274121777712
38	7	0.259005449888
38	8	0.255705518684
38	9	0.245795598038
38	10	0.235843563748
38	11	0.23637720906
38	12	0.236147992281
38	13	0.22947044811
38	14	0.196403087338
38	15	0.191665981754
38	16	0.189574131652
38	17	0.193094511104
38	18	0.189762963793
38	19	0.189565733623
38	20	0.182652056649
38	21	0.175923383304
38	22	0.172692241833
38	23	0.168907818484
38	24	0.159793487539
38	25	0.151313084246
38	26	0.143540585356
38	27	0.133105540927
38	28	0.125835688744
38	29	0.117286248716
38	30	0.107439807285
38	31	0.0975459416929
38	32	0.0820936927286
38	33	0.0734269273028
38	34	0.0652125439129
38	35	0.0581631399784
38	36	0.0440555635797
38	37	0.0247592405638
38	38	0.0
38	39	0.0317114496683
38	40	0.0371080474911
38	41	0.0643124728569
38	42	0.0719255327052
38	43	0.0736572555848
38	44	0.0752602910275
38	45	0.0794523892607
38	46	0.0941929053085
38	47	0.127446998714
39	0	0.299325125784
39	1	0.298466180367
39	2	0.294711273618
39	3	0.294565666624
39	4	0.294598394235
39	5	0.292546311268
39	6	0.285472948252
39	7	0.270613748301
39	8	0.267438799522
39	9	0.257666705343
39	10	0.248216329756
39	11	0.248888295538
39	12	0.248700821901
39	13	0.241956834504
39	14	0.210489792165
39	15	0.205911755122
39	16	0.204139277104
39	17	0.207639649489
39	18	0.20430587917
39	19	0.20412939707
39	20	0.197742325885
39	21	0.191180131104
39	22	0.188422243241
39	23	0.184851228616
39	24	0.176380087855
39	25	0.168436911385
39	26	0.161605732692
39	27	0.151351492876
39	28	0.14475817599
39	29	0.136976167568
39	30	0.12805252127
39	31	0.118740095652
39	32	0.104921757236
39	33	0.0966963823084
39	34	0.0880914905926
39	35	0.0817430750382
39	36	0.0679558587271
39	37	0.0510421058007
39	38	0.0317114496683
39	39	0.0
39	40	0.0430958418212
39	41	0.0388153172877
39	42	0.0466951380417
39	43	0.0483120055313
39	44	0.0499948222449
39	45	0.05380752719
39	46	0.0703467033446
39	47	0.106385731206
40	0	0.288911446927
40	1	0.287957653188
40	2	0.283793713051
40	3	0.283751105406
40	4	0.283721094804
40	5	0.281752251119
40	6	0.274961210062
40	7	0.260316406839
40	8	0.257275826516
40	9	0.24790214469
40	10	0.239061120172
40	11	0.23965256368
40	12	0.239535732284
40	13	0.233027383686
40	14	0.199796014357
40	15	0.195091759885
40	16	0.193375104057
40	17	0.196580804441
40	18	0.19338486059
40	19	0.193095252107
40	20	0.186942090715
40	21	0.180848209525
40	22	0.179051648925
40	23	0.17543049313
40	24	0.167295026508
40	25	0.159796204548
40	26	0.15292846973
40	27	0.14225457549
40	28	0.135483170999
40	29	0.128050421763
40	30	0.11901043807
40	31	0.109150164592
40	32	0.0957611136329
40	33	0.0886479834821
40	34	0.0816058660723
40	35	0.0752488054885
40	36	0.0630018864072
40	37	0.0449385915778
40	38	0.0371080474911
40	39	0.0430958418212
40	40	0.0
40	41	0.0399810377456
40	42	0.0453525649833
40	43	0.0505620596708
40	44	0.0550382088685
40	45	0.059407406703
40	46	0.0755461944982
40	47	0.111816909146
41	0	0.302502915073
41	1	0.301670645747
41	2	0.298248449128
41	3	0.298169779361
41	4	0.298306247324
41	5	0.296652329709
41	6	0.289971451026
41	7	0.276007876116
41	8	0.273380528195
41	9	0.264524807128
41	10	0.25655544857
41	11	0.257184189205
41	12	0.257084647867
41	13	0.25093296848
41	14	0.219566208482
41	15	0.215326562588
41	16	0.21437313935
41	17	0.216792142064
41	18	0.213830849009
41	19	0.213478008311
41	20	0.208550712082
41	21	0.202634918496
41	22	0.201008541474
41	23	0.197756651933
41	24	0.189686887534
41	25	0.183351686525
41	26	0.177133810914
41	27	0.166732605599
41	28	0.160797051946
41	29	0.154234239664
41	30	0.146116557102
41	31	0.137708154554
41	32	0.125036888031
41	33	0.117677251044
41	34	0.110388132795
41	35	0.104333154237
41	36	0.0916596647075
41	37	0.075489878307
41	38	0.0643124728569
41	39	0.0388153172877
41	40	0.0399810377456
41	41	0.0
41	42	0.0134163445518
41	43	0.01639937368
41	44	0.0225225244696
41	45	0.027804143402
41	46	0.0461180205822
41	47	0.0849340788724
42	0	0.303744588289
42	1	0.30291725898
42	2	0.299522479454
42	3	0.299401078541
42	4	0.299514575427
42	5	0.297966868172
42	6	0.291456667068
42	7	0.277950537712
42	8	0.275556605584
42	9	0.266983947477
42	10	0.259245287703
42	11	0.259597387398
42	12	0.259415100779
42	13	0.25363960367
42	14	0.221890486374
42	15	0.217573776217
42	16	0.216814989641
42	17	0.219000329561
42	18	0.215940483172
42	19	0.215843041341
42	20	0.211139774872
42	21	0.205612266605
42	22	0.204099509969
42	23	0.200905171623
42	24	0.193160707329
42	25	0.187096219238
42	26	0.180905266719
42	27	0.17101238913
42	28	0.16506596744
42	29	0.158276161387
42	30	0.150753750847
42	31	0.142451558659
42	32	0.130478563507
42	33	0.123129547556
42	34	0.116211918569
42	35	0.109827687892
42	36	0.0971146782286
42	37	0.0811516315301
42	38	0.0719255327052
42	39	0.0466951380417
42	40	0.0453525649833
42	41	0.0134163445518
42	42	0.0
42	43	0.0102623908434
42	44	0.0176202988253
42	45	0.0222404495119
42	46	0.0409035858779
42	47	0.0797176681614
43	0	0.304717771593
43	1	0.304000357657
43	2	0.300644357263
43	3	0.30055210245
43	4	0.3005080128
43	5	0.298987228636
43	6	0.292679815221
43	7	0.279184800902
43	8	0.276975872402
43	9	0.268785818595
43	10	0.261311202717
43	11	0.261661326406
43	12	0.26154474201
43	13	0.255764304884
43	14	0.225265505833
43	15	0.221095761175
43	16	0.220457017007
43	17	0.222474396356
43	18	0.219447154078
43	19	0.219365767302
43	20	0.214911477678
43	21	0.20954279095
43	22	0.207927775967
43	23	0.204660325373
43	24	0.197152734883
43	25	0.191249291339
43	26	0.184790342909
43	27	0.175326011776
43	28	0.169429731256
43	29	0.162568541961
43	30	0.155035016383
43	31	0.146778025348
43	32	0.135116498254
43	33	0.127729197173
43	34	0.12044773595
43	35	0.114888735076
43	36	0.102231547602
43	37	0.0858058683324
43	38	0.0736572555848
43	39	0.0483120055313
43	40	0.0505620596708
43	41	0.01639937368
43	42	0.0102623908434
43	43	0.0
43	44	0.0102609088383
43	45	0.0158339887604
43	46	0.0359079939166
43	47	0.0751031984941
44	0	0.305767278156
44	1	0.305051840227
44	2	0.301737088973
44	3	0.301664347226
44	4	0.301604943524
44	5	0.300195309738
44	6	0.293968665597
44	7	0.280704350061
44	8	0.278576437837
44	9	0.270583737699
44	10	0.263361803679
44	11	0.263730699432
44	12	0.263614115036
44	13	0.257833183908
44	14	0.22878724379
44	15	0.224606878096
44	16	0.224015558089
44	17	0.225972669234
44	18	0.222958270999
44	19	0.222893433279
44	20	0.218635015321
44	21	0.213563470601
44	22	0.211991433764
44	23	0.208716573145
44	24	0.201389293267
44	25	0.195865490012
44	26	0.189290698189
44	27	0.179024602333
44	28	0.17309769371
44	29	0.166523025387
44	30	0.158226267218
44	31	0.150157243821
44	32	0.1390176295
44	33	0.131861768204
44	34	0.124530412812
44	35	0.118522611414
44	36	0.10602745649
44	37	0.0903378397195
44	38	0.0752602910275
44	39	0.0499948222449
44	40	0.0550382088685
44	41	0.0225225244696
44	42	0.0176202988253
44	43	0.0102609088383
44	44	0.0
44	45	0.00792946792253
44	46	0.0289724573687
44	47	0.0700787074347
45	0	0.306812585705
45	1	0.306010697483
45	2	0.302669270138
45	3	0.302669640639
45	4	0.302639877038
45	5	0.301312988533
45	6	0.295116478494
45	7	0.28205297464
45	8	0.280045598825
45	9	0.27215071102
45	10	0.265015474294
45	11	0.265383629044
45	12	0.265268279652
45	13	0.259531067673
45	14	0.232179800308
45	15	0.228076745878
45	16	0.227533344033
45	17	0.229464026088
45	18	0.226398251679
45	19	0.22632501593
45	20	0.222139216218
45	21	0.217022470346
45	22	0.215414124385
45	23	0.212155565821
45	24	0.204728250604
45	25	0.199299542672
45	26	0.192633360538
45	27	0.182413453839
45	28	0.176392684897
45	29	0.169777755438
45	30	0.161697864005
45	31	0.153742707995
45	32	0.142766608228
45	33	0.135573943807
45	34	0.128824522391
45	35	0.122575154173
45	36	0.110137303444
45	37	0.0944348426299
45	38	0.0794523892607
45	39	0.05380752719
45	40	0.059407406703
45	41	0.027804143402
45	42	0.0222404495119
45	43	0.0158339887604
45	44	0.00792946792253
45	45	0.0
45	46	0.0241193848913
45	47	0.0659528054263
46	0	0.3136144948
46	1	0.3129667351
46	2	0.309707559035
46	3	0.30965309535
46	4	0.309711511048
46	5	0.308505652954
46	6	0.302221210617
46	7	0.289200931909
46	8	0.287264939336
46	9	0.279481942911
46	10	0.272546776864
46	11	0.272931974672
46	12	0.272870718464
46	13	0.267263922928
46	14	0.241656975486
46	15	0.237704838567
46	16	0.237247393014
46	17	0.239187955103
46	18	0.236287424255
46	19	0.236263341673
46	20	0.232212898421
46	21	0.227325863328
46	22	0.225714800358
46	23	0.222535035062
46	24	0.215347310658
46	25	0.210285398972
46	26	0.20380249146
46	27	0.193870340738
46	28	0.188210440021
46	29	0.181879067525
46	30	0.174353939975
46	31	0.166270096529
46	32	0.155738598271
46	33	0.148838876845
46	34	0.142532574934
46	35	0.136657412986
46	36	0.124985017855
46	37	0.108363960923
46	38	0.0941929053085
46	39	0.0703467033446
46	40	0.0755461944982
46	41	0.0461180205822
46	42	0.0409035858779
46	43	0.0359079939166
46	44	0.0289724573687
46	45	0.0241193848913
46	46	0.0
46	47	0.0479943624529
47	0	0.315694365361
47	1	0.314868518057
47	2	0.311394698263
47	3	0.310783247687
47	4	0.310761388113
47	5	0.309617527229
47	6	0.303271828684
47	7	0.289871662687
47	8	0.288100172672
47	9	0.280165270731
47	10	0.273398312256
47	11	0.273794872102
47	12	0.273749423948
47	13	0.268312070987
47	14	0.247798033836
47	15	0.244193427098
47	16	0.243729312522
47	17	0.245389528659
47	18	0.242415391561
47	19	0.242346354826
47	20	0.238402615936
47	21	0.233298467107
47	22	0.232198695873
47	23	0.22921727225
47	24	0.222135758206
47	25	0.217293924267
47	26	0.211341080556
47	27	0.202542663683
47	28	0.197555099249
47	29	0.192638053554
47	30	0.186668290286
47	31	0.179384976557
47	32	0.173160431923
47	33	0.168394550742
47	34	0.165658398952
47	35	0.161279321084
47	36	0.150810314039
47	37	0.138926980192
47	38	0.127446998714
47	39	0.106385731206
47	40	0.111816909146
47	41	0.0849340788724
47	42	0.0797176681614
47	43	0.0751031984941
47	44	0.0700787074347
47	45	0.0659528054263
47	46	0.0479943624529
47	47	0.0
